feature,importance
like the,9.920206207656138e-05
char_o/c,9.909428272998164e-05
char_orit,9.904990311389945e-05
char_comp,9.901215643401028e-05
char_dea,9.897980506264654e-05
char_mal,9.885251062900988e-05
char_ id,9.877830538770812e-05
char_uf,9.870680854515997e-05
char_yb,9.86642997188255e-05
char_ muc,9.862685206811592e-05
char_icke,9.855520730762921e-05
char_bel,9.851027569439582e-05
char_coo,9.850254697302319e-05
char_mber,9.847228014450369e-05
char_rth,9.845754358833049e-05
char_s?,9.836804824222386e-05
char_yr,9.828239615876727e-05
char_ ..,9.827395917416604e-05
char_e! ,9.811192934078754e-05
char_gle,9.803944094988635e-05
char_sha,9.76641805876046e-05
char_top ,9.75587865619857e-05
had,9.735308790441263e-05
char_ guy,9.720250087661416e-05
char_ates,9.702692886112716e-05
char_ady ,9.700394481674141e-05
down,9.688469175687906e-05
char_take,9.687188613834392e-05
try,9.685672326533655e-05
char_muc,9.684405973557481e-05
char_ull,9.663459269273903e-05
char_vot,9.653464465021188e-05
char_ude,9.649785305149941e-05
if you,9.644205696585952e-05
char_off ,9.643668972961103e-05
char_/s,9.641082256202203e-05
char_hone,9.636662727093642e-05
char_avor,9.631574604662045e-05
char_g. ,9.630164238073384e-05
char_mis,9.622350424071933e-05
char_ral,9.621049793284318e-05
char_rite,9.620643418428846e-05
char_ask,9.612977654799498e-05
char_days,9.612498910657295e-05
char_cks,9.58846412306773e-05
char_ans ,9.572356100419565e-05
char_orl,9.570281215730412e-05
char_ock,9.561858921975806e-05
char_ress,9.554441196368824e-05
look,9.551582700437643e-05
char_o/z,9.546582741386374e-05
char_ i'l,9.540160325372097e-05
char_sur,9.536342549991814e-05
talking,9.535916873371188e-05
char_mit,9.52984026591962e-05
char_ass ,9.525028489719084e-05
char_guy,9.514180272912317e-05
go here,9.512604571311607e-05
char_ina,9.510161932101716e-05
char_unde,9.509941620875461e-05
char_nni,9.509409622278416e-05
char_orn,9.505676932205182e-05
char_aki,9.502840428322082e-05
great,9.498060581426411e-05
char_ res,9.484915355539088e-05
char_ram,9.481820600542501e-05
char_bein,9.471743262248195e-05
char_lwa,9.470843429854784e-05
char_wea,9.46864680088531e-05
char_vers,9.466817083753186e-05
thank,9.460600703417331e-05
char_lou,9.458872542727306e-05
char_ . ,9.45880812457241e-05
char_eth,9.449427791949913e-05
char_ mat,9.438517535318511e-05
char_houg,9.43761542582072e-05
being,9.433465305434546e-05
char_sic,9.429794026564213e-05
char_hool,9.421479062714804e-05
char_bot,9.415307139030868e-05
char_dir,9.410458039868361e-05
char_ick ,9.406865895958734e-05
char_ù_,9.404219061946996e-05
char_ing.,9.391855332165127e-05
char_ding,9.391513118769611e-05
char_ fin,9.38678372369679e-05
char_nev,9.386586503240094e-05
char_rio,9.386190049943415e-05
char_part,9.37629446380928e-05
char_aste,9.374589265202741e-05
char_hon,9.372812554311583e-05
char_@th,9.372382834930295e-05
char_bet,9.372228685481575e-05
char_hese,9.33004737981925e-05
and you,9.327966854671027e-05
char_rte,9.316189421817435e-05
we have,9.311836547223139e-05
char_p;,9.304692879115167e-05
char_sma,9.29881644704491e-05
char_pac,9.297181769375334e-05
char_stin,9.277883883713091e-05
char_ppe,9.258556912370421e-05
char_xp,9.25752612947333e-05
char_much,9.256266262386334e-05
char_ bac,9.255083724117546e-05
char_net,9.243822802746954e-05
char_co/y,9.221323190715168e-05
char_top,9.220805918776764e-05
char_tv,9.198967422817531e-05
char_rag,9.186606089486584e-05
char_ars,9.167758716160946e-05
char_won,9.166342681705871e-05
char_ big,9.148347112747806e-05
made,9.130653862547484e-05
char_cto,9.121095639860439e-05
char_lac,9.10990332916615e-05
year,9.098548139067072e-05
char_able,9.070237357506136e-05
char_ial ,9.06087837286632e-05
amas onedirection,9.046652397759457e-05
char_rry ,9.030667989481333e-05
char_side,9.03062393239597e-05
char_cra,9.029093202628909e-05
char_irs,9.025888199136734e-05
char_ara,9.024501634952041e-05
char_lled,9.014734833446115e-05
char_els,9.007413177710491e-05
char_form,8.994600172867063e-05
char_them,8.994189254942946e-05
char_orld,8.994170015901911e-05
char_late,8.984306084530469e-05
char_rem,8.982641190086001e-05
char_ttin,8.967208415990956e-05
char_ets,8.955014508298705e-05
"char_k,",8.942521139812128e-05
char_ bec,8.928810506022764e-05
char_bla,8.919673860967573e-05
char_wis,8.91532418854649e-05
char_ap ,8.909731903906428e-05
char_ boy,8.900629151019213e-05
char_ideo,8.897887657117724e-05
"char_d,",8.896203615679603e-05
char_dec,8.872610556082613e-05
char_liz,8.85188689057193e-05
char_ bla,8.84857009540618e-05
to get,8.824472574046266e-05
char_ ove,8.82221183099793e-05
char_ung,8.819056190793204e-05
char_gett,8.806458915943035e-05
char_omo,8.803343365673757e-05
char_iou,8.79710092815881e-05
char_ #h,8.768768331771905e-05
char_um ,8.760399907543867e-05
char_ son,8.757420024205322e-05
char_nj,8.75615017806605e-05
char_co/c,8.751500253290395e-05
char_nh,8.743240837621407e-05
char_eco,8.741095330572287e-05
did,8.739354953718047e-05
char_bad,8.718034591415012e-05
char_oes ,8.716815570940643e-05
char_clo,8.715295201141394e-05
char_bro,8.704841576808969e-05
char_bre,8.702993631085071e-05
char_rus,8.697288917530162e-05
char_ami,8.685364361776903e-05
char_ntl,8.675364133820539e-05
char_ool ,8.674827181887728e-05
char_cla,8.674787095320767e-05
char_alt,8.664551176093618e-05
char_hear,8.64737393377911e-05
"char_k, ",8.644500408621492e-05
char_emo,8.633705985861594e-05
char_8 ,8.633153877697541e-05
char_sec,8.631350910777982e-05
char_ngs,8.621200993129551e-05
char_hous,8.620363071509726e-05
char_dra,8.615656646915479e-05
char_mai,8.61009419856804e-05
char_mean,8.601762910421099e-05
char_ich,8.589103304165384e-05
char_ses,8.581412370418823e-05
char_imes,8.577312718320575e-05
char_ via,8.572520447093935e-05
vote,8.560990509803276e-05
char_mp;,8.553683415484351e-05
"char_y,",8.541622004893542e-05
char_ dri,8.537103720596142e-05
char_neve,8.530420388781049e-05
char_litt,8.523342089654089e-05
char_etwe,8.51606212923584e-05
for onedirection,8.515369510001915e-05
char_ley,8.512646301537751e-05
char_he's,8.508084275060272e-05
char_e: ,8.50275005400139e-05
char_dg,8.489508499639205e-05
char_pres,8.48904961750592e-05
char_/m,8.485082336024683e-05
char_o. ,8.47274085694876e-05
char_ork ,8.465721335131188e-05
char_o/y,8.44102298257955e-05
char_#h,8.436771839126419e-05
char_hai,8.435717381868829e-05
char_alle,8.429010758379706e-05
person,8.42676685270034e-05
char_ppy ,8.423465485330984e-05
char_oma,8.421363760261979e-05
you know,8.421238440506603e-05
char_'ll ,8.388277673608712e-05
sit,8.383007795491664e-05
char_ rig,8.378788165109828e-05
char_gree,8.360881374697076e-05
char_utu,8.360248417328833e-05
favorite,8.356901952052795e-05
_ùó,8.351585407277931e-05
char_sli,8.342930875432808e-05
babe,8.337194164635898e-05
char_past,8.335653384758581e-05
char_??,8.332442466682105e-05
char_hat',8.317957551555604e-05
char_cor,8.313618834738021e-05
char_age ,8.298441396992754e-05
again,8.297961271621761e-05
char_aut,8.279305966806311e-05
char_ sha,8.273803878771868e-05
have to,8.260241864492207e-05
char_ sl,8.252844873113268e-05
char_nta,8.234205907729188e-05
char_ven ,8.233539167859578e-05
char_inst,8.23059542333038e-05
char_ish ,8.218901903123597e-05
char_miss,8.214945219098836e-05
char_irt,8.213602360177172e-05
doing,8.198454096653285e-05
feel,8.186085376549426e-05
char_omet,8.184064001958673e-05
char_ lot,8.177804736831877e-05
char_ mus,8.169585525176344e-05
char_xt ,8.168589192376545e-05
char_he',8.168040481066759e-05
char_!!!,8.151240137438459e-05
char_enti,8.14585694835095e-05
you need,8.144717373688232e-05
char_/b,8.142290790190744e-05
char_favo,8.135637402085918e-05
char_ why,8.132258157479413e-05
char_log,8.12361179432158e-05
hit,8.121096799144602e-05
char_heir,8.102517315249973e-05
char_cit,8.101763242945946e-05
char_etti,8.098768167894012e-05
char_fore,8.097636495135185e-05
char_pic,8.097632466741655e-05
char_bal,8.090267371940853e-05
char_efo,8.08680559837063e-05
"char_r,",8.067794458496183e-05
char_sou,8.067788060105227e-05
char_houl,8.063422652118802e-05
or,8.049642508797434e-05
char_oday,8.049244010336541e-05
char_on.,8.04786098092448e-05
char_ect ,8.04272747461739e-05
char_lr,8.025945146419736e-05
char_ dre,8.02538193342518e-05
char_ù÷â_,8.018641354837964e-05
char_ fav,8.006434211515367e-05
char_ite ,7.997858548086943e-05
char_el ,7.995939103315624e-05
char_atu,7.992422274879345e-05
char_ hat,7.988639288058291e-05
char_chil,7.9886004829272e-05
char_eryd,7.987127757435155e-05
char_anc,7.971672204671775e-05
football,7.969128305014771e-05
char_akin,7.965676030770771e-05
char_ twe,7.960698831225016e-05
char_rot,7.955931690135046e-05
char_aro,7.953275089491325e-05
char_rect,7.938612748238836e-05
week,7.93541907479206e-05
char_rts,7.935341650641352e-05
char_ders,7.919686373536474e-05
char_ana,7.895755830326955e-05
char_omp,7.894754655615984e-05
char_ody,7.893532070573191e-05
char_shit,7.890144291361263e-05
char_sup,7.890080574633739e-05
char_rvi,7.87253276128608e-05
do it,7.869323960505898e-05
char_ele,7.862834523780111e-05
char_ker,7.849470687920194e-05
char_erv,7.846161449061098e-05
char_ mon,7.84061513833547e-05
char_ nev,7.83411873126202e-05
char_hs,7.822944044707009e-05
char_sle,7.821428732858697e-05
char_yd,7.821014502308101e-05
char_py,7.814059884809945e-05
looking,7.811033972701491e-05
char_ las,7.803642840635948e-05
char_unn,7.802747834141257e-05
char_isi,7.796970575688658e-05
char_ria,7.783901753781435e-05
char_ush,7.768837275110287e-05
char_mond,7.767796429318246e-05
am,7.762354002937742e-05
half,7.76174910276962e-05
char_&a,7.755046388984058e-05
char_ @i,7.744072746394822e-05
char_eal ,7.739025683416012e-05
char_ps ,7.737528339689654e-05
char_twi,7.735259845616723e-05
char_ivi,7.733784635219286e-05
char_maz,7.72810435839604e-05
char_wers,7.727590060889251e-05
the worst,7.718568617245875e-05
char_stop,7.714745910049815e-05
char_ili,7.713942323781645e-05
char_'re ,7.7116464290843e-05
char_uo,7.697708874340973e-05
char_nal ,7.668025384790494e-05
char_ay.,7.661544020260363e-05
char_cs ,7.661364684561469e-05
char_ ad,7.659074700323439e-05
char_ward,7.649281099154855e-05
char_ange,7.63818821210564e-05
nigga,7.636818010090776e-05
char_ wal,7.63294736861287e-05
char_t! ,7.614313059736149e-05
char_j ,7.604998562718886e-05
char_usi,7.587340696171977e-05
char_lkin,7.580372792069847e-05
never,7.570937411606947e-05
char_/o,7.557906060194884e-05
char_cks ,7.554793585832283e-05
family,7.553312177338515e-05
char_ways,7.549724013714751e-05
char_#m,7.546304475793402e-05
char_ild,7.545164571043736e-05
char_co/z,7.543676499499506e-05
char_foo,7.54030297317142e-05
char_o/j,7.538731773432929e-05
char_ may,7.537308182338125e-05
char_ him,7.523755115392964e-05
char_same,7.515264901339964e-05
char_avi,7.509947442979693e-05
char_ sur,7.508334416740363e-05
char_wher,7.506097554774957e-05
"char_."" ",7.503468458548154e-05
char_rti,7.496224445566368e-05
char_o/k,7.477636846493889e-05
char_irl ,7.477045315163902e-05
char_doe,7.472970079983607e-05
char_hes ,7.470930128190873e-05
char_co/h,7.469718969301556e-05
should,7.463757858438275e-05
char_tyle,7.463481144428843e-05
"char_y, ",7.457902628144432e-05
char_ pic,7.454973378347632e-05
you don,7.454878858367787e-05
_ù https,7.449310481843359e-05
char_ount,7.445267580200925e-05
char_swe,7.441901458789513e-05
char_eet ,7.435389582738711e-05
onedirection for,7.433703307493801e-05
char_÷â_ù,7.42618179502471e-05
to have,7.424104387922428e-05
char_feel,7.412844549265169e-05
char_erm,7.409343745836989e-05
char_ins ,7.402259382114872e-05
char_ig ,7.401422407502028e-05
char_ ap,7.399159375498396e-05
char_nes ,7.397460893990496e-05
heart,7.387381409953463e-05
walking,7.38521860793478e-05
char_were,7.37994542066736e-05
char_ #c,7.374435895605519e-05
char_err,7.342636883418171e-05
char_led ,7.331559986288552e-05
char_pri,7.323951628171745e-05
char_day.,7.320136219087529e-05
char_row ,7.31620482361593e-05
char_y!,7.310354580904846e-05
face,7.306517682075006e-05
char_ giv,7.293126298747214e-05
char_i'll,7.290714978478742e-05
char_ boo,7.287481462878826e-05
char_lad,7.285685707827361e-05
today,7.283603364706095e-05
name,7.275877821183975e-05
char_ming,7.274316079104217e-05
char_u're,7.272178500574592e-05
char_p.,7.269941608245594e-05
char_eti,7.262232512382207e-05
char_ rem,7.255647587488063e-05
work,7.247905466367595e-05
char_ cla,7.242554248218801e-05
char_co/b,7.239036259138329e-05
char_face,7.238602342700259e-05
char_ vot,7.231757963226255e-05
char_sure,7.228594024790818e-05
char_!!! ,7.206870152851182e-05
char_leg,7.206322769039215e-05
char_pol,7.192508448122479e-05
char_bt,7.178851792431356e-05
say,7.176612175061536e-05
char_arg,7.175565285547185e-05
char_co/k,7.174516094796448e-05
char_rta,7.173409192414576e-05
char_lau,7.170596264974951e-05
char_/r,7.16817305885471e-05
char_ wer,7.165260620084699e-05
char_ign,7.162773254056144e-05
char_tat,7.15875884236659e-05
stop,7.15400732127774e-05
__ù,7.137238843848222e-05
that the,7.122959021474743e-05
char_ had,7.119243853682458e-05
char_ wr,7.115421891443435e-05
char_ pho,7.113069311212163e-05
char_nex,7.10890780050387e-05
char_ize,7.102674350738422e-05
char_ cal,7.10134688959608e-05
char_eel ,7.098899624623443e-05
someone,7.098877265138878e-05
char_co/v,7.095587504658664e-05
hope,7.091546065106794e-05
char_cy,7.080867087909676e-05
char_ox,7.076101243874686e-05
will be,7.075416948254617e-05
little,7.074847690663261e-05
char_rde,7.067930670165311e-05
char_ pri,7.067218717240688e-05
char_o/d,7.064941962834915e-05
gonna,7.054799288054147e-05
char_ian ,7.045072739594132e-05
char_/a,7.04322460576589e-05
char_sr,7.040729047854071e-05
char__s,7.028912598796591e-05
char_e? ,7.015994442947803e-05
char_es.,7.011368350618946e-05
char_rh,7.008115204963103e-05
char_#am,6.99957332055407e-05
char_ exc,6.99896541955605e-05
char_/w,6.986087587592787e-05
char_ord ,6.98409330339248e-05
char_opp,6.957980331308267e-05
char_un ,6.95468008643138e-05
char_ema,6.944900493147188e-05
char_ied,6.940951426066714e-05
char_heck,6.93698638129781e-05
char_op ,6.930100809029358e-05
char_#c,6.922598001622529e-05
you and,6.922163701391093e-05
fuck,6.921795493242053e-05
char_mbe,6.919237288701151e-05
char_lor,6.91733795705357e-05
char_s..,6.913550365706117e-05
do you,6.907224748289685e-05
char_9 ,6.905227497830526e-05
char_quen,6.90340542843007e-05
real,6.901570960862878e-05
char_tn,6.892610151090374e-05
char_call,6.889777026974325e-05
in my,6.888536624473857e-05
char_mp; ,6.885296835153527e-05
char_styl,6.884418928180142e-05
via,6.883650450215654e-05
char_co/i,6.882690417589077e-05
and just,6.882069335866499e-05
char_ela,6.879811939385865e-05
char_ecau,6.879335977405261e-05
char_brea,6.870483883637417e-05
char_cess,6.869491119783282e-05
char_bei,6.850332752894661e-05
char_ fac,6.844166881608562e-05
char_ort ,6.839341506540423e-05
enjoy,6.838658976925469e-05
you are,6.837847264557078e-05
char_ fun,6.836572982949728e-05
parents,6.826381290336385e-05
have lot,6.821562318751462e-05
char_ue ,6.818997669449882e-05
char_ger ,6.81377758185403e-05
an,6.812115013169606e-05
char_nis,6.809497408977255e-05
char_tist,6.80691096130858e-05
char_sai,6.805838072172084e-05
char_ima,6.798655405685217e-05
char_ext ,6.791005742920086e-05
wanna,6.78912655835225e-05
char_oned,6.784109945154905e-05
char_old ,6.782790305390092e-05
char_aha,6.777848775124085e-05
char_hot,6.777566994854522e-05
â_ù,6.767693151020206e-05
char_eau,6.767491925551453e-05
char_ tri,6.76696675305636e-05
char_ @on,6.76590717341978e-05
same,6.76286411790807e-05
guy,6.759091338198567e-05
char_ cra,6.75853666822394e-05
char_it. ,6.743383164451023e-05
char_ash,6.737282936903549e-05
char_care,6.726610206415767e-05
after,6.72587225357248e-05
over,6.721102379392587e-05
char_00,6.718489445601526e-05
char_co/j,6.716399524704558e-05
char_ #l,6.698886429360187e-05
char_def,6.695722583364892e-05
char_amp;,6.691525394611975e-05
char_ ',6.686982098481084e-05
than,6.686585907604423e-05
char_rest,6.68425890101872e-05
char_@e,6.674883126935105e-05
char_co/q,6.673212325269421e-05
char_ god,6.671990243149354e-05
char_und ,6.662859644701728e-05
char_sio,6.661492922890095e-05
these,6.65324298215413e-05
char_ sup,6.650699453714474e-05
char_tai,6.645498002432059e-05
char_prob,6.644079057359537e-05
char_ ass,6.643091322148784e-05
char_ends,6.64300747202375e-05
char_eac,6.633136240491845e-05
char_pect,6.622681690305497e-05
char_ try,6.609374552816029e-05
char_eyou,6.60751984721129e-05
char_itte,6.607145185321683e-05
char_/g,6.604496449101263e-05
char_co/a,6.60047554186032e-05
char_next,6.598990601558633e-05
char_fer,6.597416190720588e-05
char_dia,6.597331737479845e-05
char_set,6.597006116636125e-05
char_ wai,6.59148218149136e-05
char_dn't,6.588587615595625e-05
char_re.,6.587773436406228e-05
"char_r, ",6.583088366989504e-05
char_&amp,6.573676254337456e-05
and she,6.569797166900114e-05
char_oom,6.563052406223162e-05
char_ao,6.55236156610593e-05
found,6.538681557858123e-05
money,6.537437521812945e-05
win,6.535035672813869e-05
char_hip,6.533051722263222e-05
black,6.53025506406241e-05
you can,6.516306360816087e-05
didn,6.513829416326335e-05
char_dat,6.507517975798134e-05
followed me,6.505388654087538e-05
char_s! ,6.501884158067985e-05
char_o/q,6.498769996145552e-05
10,6.498182479277731e-05
char_rain,6.49526554208663e-05
char_co/f,6.46948306634375e-05
char_ory ,6.454804589144328e-05
char_ro ,6.442489222289735e-05
lot of,6.427908518103848e-05
char_ hou,6.425636316546161e-05
char_had ,6.416807120148648e-05
char_sg,6.40605564229603e-05
char_s: ,6.39896890008939e-05
char_emi,6.39583469120666e-05
char_comm,6.393313542111436e-05
char_cle,6.39262451543509e-05
char_tart,6.391851507556231e-05
char_ngs ,6.389077604793464e-05
char_ wou,6.373829894665766e-05
be the,6.367918343757871e-05
char_ents,6.362765569212231e-05
char_ping,6.35205411961576e-05
char_ep ,6.351947527695821e-05
"char_es, ",6.34799969302237e-05
char_ger,6.343430212358254e-05
char_bas,6.342679893332276e-05
char_nie,6.339015472576035e-05
down and,6.329867619821635e-05
char_ ru,6.327862161094098e-05
char_hed,6.323078519020222e-05
char_omin,6.307562098429758e-05
char_#w,6.301593782588222e-05
char_nigh,6.297156638339719e-05
char_nsi,6.29252770245014e-05
char_may,6.285331355207061e-05
char_exp,6.27350252005205e-05
char_kid,6.273141140364721e-05
then,6.257526198168044e-05
char_has ,6.24899913549535e-05
char_gan,6.246615830681085e-05
char_ase ,6.242530615259038e-05
char_serv,6.241710905319214e-05
big,6.228996169568953e-05
char_ hol,6.224657827520055e-05
char_/c,6.222318885936886e-05
char_ los,6.220429342359335e-05
char_righ,6.22037329916507e-05
char_dn',6.205244126364316e-05
char_ames,6.203266469547944e-05
when you,6.197705661541192e-05
char_tom,6.195988322974795e-05
"char_h,",6.183783754750897e-05
char_rev,6.177747533677969e-05
char_hor,6.165096171676251e-05
char_201,6.159361065786895e-05
char_dle,6.157041586691863e-05
char_ @k,6.15140512894498e-05
char_/i,6.150480749861466e-05
anyone,6.143741004782529e-05
char_lack,6.136832139184911e-05
char_ blo,6.122816972299552e-05
char_sig,6.122568229383606e-05
next,6.120566198671605e-05
char_nge ,6.120561173424828e-05
char_ cut,6.117764183399432e-05
char_ved ,6.114101063848555e-05
char_arry,6.114043399125519e-05
char_ cre,6.112054082513051e-05
nice,6.10904514619745e-05
char_lia,6.10706046717358e-05
char_lv,6.077770530935223e-05
char_ 10,6.054847587283002e-05
char_exc,6.048085087420877e-05
char_ax,6.0401064456112885e-05
char_beau,6.0346123164883126e-05
char_ythi,6.0273682680109305e-05
playing,6.024089306363564e-05
char_thro,6.0146522165863435e-05
char_oor,6.0109150832578296e-05
char_ @th,6.006103193862936e-05
char_ham,6.005189069254885e-05
high,6.0026658169763676e-05
char_hah,5.9972364049880026e-05
char_hos,5.994589018918445e-05
need to,5.993138735202517e-05
char_mic,5.973017990335676e-05
char_ated,5.962474869364271e-05
char_anks,5.950771998962967e-05
use,5.945775776209741e-05
char_easo,5.9427338596075676e-05
char_uri,5.940778348973896e-05
char_atte,5.9397654739710596e-05
char_iss ,5.932503862031004e-05
char_m. ,5.927698608033572e-05
story,5.926444789952129e-05
char_vide,5.916854787011318e-05
char_free,5.912331059362586e-05
char_ms ,5.906376007742602e-05
char_alo,5.886580998210178e-05
char_enn,5.878045814103578e-05
char_lk ,5.876789784316874e-05
actually,5.875477760097843e-05
"char_h, ",5.872431806852315e-05
char_co/w,5.8668545811262806e-05
char_rop,5.865110797115328e-05
last night,5.853951649620247e-05
wouldn,5.850648560893731e-05
char_fre,5.849653359522593e-05
char_ bea,5.8391881844441684e-05
char_ears,5.831897057091937e-05
char_ end,5.8315085999603265e-05
char_ily ,5.824337878179064e-05
_ùó _ùó,5.814135459998736e-05
char_ #m,5.8072010957265696e-05
char_ alw,5.807158916585856e-05
char_omeo,5.806695740009453e-05
char_@w,5.806096901864221e-05
char_cent,5.801724127693924e-05
char_ges,5.801671173242338e-05
the new,5.7985527352268083e-05
char_ sn,5.7923109748518346e-05
char_o/r,5.7912363110304056e-05
char_nfo,5.786580461291148e-05
char_haw,5.7789617251443085e-05
char_t;,5.773699061000082e-05
char_sn',5.771317570515877e-05
char_co/g,5.7608588054653944e-05
char_s_,5.758725546418899e-05
boy,5.758513142310347e-05
char_fam,5.7571427678113323e-05
miss,5.754919629090007e-05
done,5.753694894920154e-05
much,5.752792728474217e-05
char_avo,5.751117410641462e-05
char_eryt,5.749852961860191e-05
char_ und,5.745770675410601e-05
char_word,5.745681509111607e-05
you to,5.732907056387952e-05
char_01,5.729893076176313e-05
before,5.726994209892518e-05
char_ban,5.720191959460838e-05
char_on. ,5.7132237463244734e-05
char_m.,5.708426596744282e-05
to be,5.702618182953782e-05
char_co/e,5.6977270643243195e-05
char_did ,5.695166296864438e-05
char_ pas,5.6891412256660675e-05
char_#l,5.6872739641134676e-05
char_lki,5.681073649826813e-05
just want,5.679560071881124e-05
char_rent,5.66840326566937e-05
please,5.66309073668483e-05
char_oli,5.662518931359716e-05
char_/u,5.661818048803062e-05
char_oss,5.657133134167099e-05
char_ imp,5.6524197429535315e-05
â_ù â_ù,5.643804458398957e-05
char_cri,5.6363860002723456e-05
char_rong,5.6291237403505234e-05
char_ffer,5.6290578847990195e-05
char_/l,5.6189310000248155e-05
are you,5.613442759651579e-05
ûªm,5.6128632064052236e-05
can wait,5.602927726720564e-05
wait,5.6017090135518416e-05
it last,5.5973699862790646e-05
lottie please,5.5913311300534116e-05
char_eav,5.5704436847779915e-05
tonight,5.56010985593681e-05
char_esse,5.559908480021982e-05
char_yw,5.555023338817889e-05
char_ky,5.554891475828388e-05
char_arti,5.551719313166166e-05
_ùõ,5.543831786163056e-05
char_bett,5.535130460047935e-05
char_del,5.5318651850959164e-05
char_xi,5.5257297434176094e-05
link,5.5210819930637215e-05
char_ws ,5.5158550799091656e-05
char_esti,5.514307318511876e-05
char_/z,5.5033397744272596e-05
cause,5.501540398065964e-05
voice,5.495515722364541e-05
char_nse,5.488042022484936e-05
char_cro,5.474005260675084e-05
char_god,5.4605804348991156e-05
char_oooo,5.459766833243812e-05
char_pe ,5.452466355933597e-05
amas,5.4523148515130566e-05
wait to,5.447984469279637e-05
watch,5.440085946015103e-05
something,5.4320344180275434e-05
char_w.,5.420651112368861e-05
please follow,5.418022129402967e-05
char_two,5.4158771622302165e-05
char_nks ,5.410499429777807e-05
char_nth,5.4098356417104885e-05
char_pers,5.408756617596939e-05
char_ sit,5.4035400048468575e-05
char_sor,5.397580308582079e-05
as the,5.3964870372535993e-05
char_ane,5.395941397719285e-05
char_#ama,5.39229247076667e-05
char_nor,5.382098071638725e-05
char_ryt,5.376880837197373e-05
char_ doe,5.3644211387997564e-05
watching,5.3620150556250137e-05
halloween,5.339628639646784e-05
all the,5.337489325287097e-05
char_dit,5.336256554651645e-05
char_amas,5.335829313543823e-05
off,5.3335795427667916e-05
char_via ,5.322605753402902e-05
hour,5.296127197158507e-05
move,5.29299248342163e-05
char_k. ,5.286609988914417e-05
char_ foo,5.2779670893372395e-05
char_ exp,5.271647480620294e-05
to see,5.259761904008636e-05
"char_l, ",5.2475041390773216e-05
char_cked,5.2461071084086545e-05
char_zy,5.2453441832933915e-05
char_ind ,5.242943494903167e-05
char_push,5.242089546096562e-05
char_iff,5.240325481235376e-05
char_med,5.239451255533727e-05
char_rda,5.2322497955030405e-05
the first,5.226785032390045e-05
char_hl,5.2254099069718444e-05
char_hd,5.222863977285682e-05
makeup,5.218517537878646e-05
char_deo,5.216558541522214e-05
char_ooki,5.2096328412618834e-05
char_pea,5.208652763353871e-05
char_o/e,5.2016574807759704e-05
char_spa,5.1965339884099294e-05
char_air ,5.184849971233283e-05
char_ ol,5.184644644672143e-05
char_gs ,5.180646733716407e-05
char_/y,5.173629854137718e-05
while,5.171350617398584e-05
ûó,5.1648187022509815e-05
with the,5.153554030282266e-05
char_ han,5.150642020873651e-05
char_lls ,5.144681489621039e-05
char_acti,5.1362735384275834e-05
having,5.126919033339911e-05
char_iver,5.113228725238583e-05
where the,5.112927166248855e-05
and so,5.1096424267729876e-05
char_ete,5.1081424455372184e-05
char_ats ,5.103008556357947e-05
char_o/i,5.0895273182898e-05
char_ethi,5.088731274436156e-05
since,5.072794181525536e-05
oh,5.066583298907865e-05
comes,5.0656343299890926e-05
char_ hop,5.064088400865987e-05
char_clas,5.060616788646902e-05
char_mem,5.050008191390763e-05
char_/d,5.048066697297648e-05
past,5.042867437761342e-05
char_@ma,5.030341314224526e-05
char_rol,5.026018243838992e-05
char_appe,5.023193560099223e-05
thanks,5.019036152928183e-05
char_at's,5.0121507093474975e-05
of her,5.0011209034180535e-05
girls,5.00021763686649e-05
go to,4.999634705552442e-05
char_lso,4.995559402980113e-05
char_char,4.9953824338143415e-05
char_phon,4.9926872004212e-05
char_#g,4.986144440418681e-05
shut,4.982363407553385e-05
char_o/f,4.975665426549411e-05
bc,4.972731780844729e-05
char_head,4.971612916626609e-05
char_sca,4.967095774777442e-05
build,4.9666218653219745e-05
char_ bit,4.9646913931226257e-05
char_ au,4.961367915932578e-05
char_uch ,4.9597193608803434e-05
said,4.955620637308341e-05
char_ bel,4.93424167077736e-05
making,4.9341340884906986e-05
char_sid,4.933147381739379e-05
char_ mar,4.9329569033049624e-05
video,4.924959135639183e-05
because,4.92471829463223e-05
char_ &am,4.9222592057310856e-05
char_uy ,4.910631140118401e-05
char_ awa,4.908070059345939e-05
told,4.906151796976536e-05
char_hope,4.9040870839719405e-05
char_meo,4.903669588830492e-05
char_ it.,4.9005201127916773e-05
nba,4.8899685753262064e-05
space,4.888117373798451e-05
char_hard,4.875046694767242e-05
years,4.874495004967432e-05
char_o/b,4.868583446376138e-05
char_qui,4.8685482783752136e-05
you want,4.863472849000813e-05
stay,4.859800752967014e-05
mine,4.8588243656106044e-05
char_gonn,4.844830388702754e-05
char_ega,4.8327177711209145e-05
char_reme,4.828179181827132e-05
char_agai,4.826717928638792e-05
char_aw ,4.8186321591711203e-05
listen,4.812762071051407e-05
char_/p,4.8050759858405034e-05
char_ ai,4.7948595818923444e-05
char_/h,4.791168305900608e-05
char_poi,4.79090962750189e-05
char_idn,4.790893768776712e-05
bed,4.7852883598695685e-05
char_#t,4.775188540457241e-05
music,4.769117076676868e-05
char_xa,4.7464246587061695e-05
ass,4.718156770525511e-05
vote for,4.71063712808408e-05
season,4.7019518660739735e-05
15,4.695416087569758e-05
char_wri,4.685743060416056e-05
